domain,product_title,canonical_url,public_product_id,public_variant_id,public_offer_id,public_sku_id,category,strength_size_options,current_price,compare_at_list_price,currency,stock_status,backorder,min_purchase,max_purchase,exact_public_quantity,is_retatrutide,source_url,extraction_method,captured_at,confidence,caveat
purerawz.co,NRC (Niagen Nicotinamide Riboside),https://purerawz.co/product/nrc-niagen-nicotinamide-riboside/?attribute_form=Powder&attribute_strength=10g,359073803,359073805,,,,"Form: Powder, Strength: 10g",55.73,55.73,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=6&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,NSI 189 Phosphate,https://purerawz.co/product/nsi-189-phosphate/?attribute_form=Capsules&attribute_strength=40mg+per+capsule%2F60ct%2F2.4g,358830711,358830717,,,,"Form: Capsules, Strength: 40mg per capsule/60ct/2.4g",129.51,129.51,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,NSI 189 Phosphate,https://purerawz.co/product/nsi-189-phosphate/?attribute_form=Liquid&attribute_strength=30ml%2F33mg+per+ml+%3D+1gram,358830711,358830715,,,,"Form: Liquid, Strength: 30ml/33mg per ml = 1gram",62.85,62.85,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,NSI 189 Phosphate,https://purerawz.co/product/nsi-189-phosphate/?attribute_form=Liquid&attribute_strength=30ml%2F67mg+per+ml+%3D+2grams,358830711,358830713,,,,"Form: Liquid, Strength: 30ml/67mg per ml = 2grams",97.81,97.81,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,NSI 189 Phosphate,https://purerawz.co/product/nsi-189-phosphate/?attribute_form=Powder&attribute_strength=1g,358830711,358830716,,,,"Form: Powder, Strength: 1g",55.19,55.19,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,NSI-189 Freebase,https://purerawz.co/product/nsi-189-freebase/?attribute_form=Capsule&attribute_strength=40mg+per+capsule%2F60ct%2F2.4g,358830668,358830675,,,,"Form: Capsule, Strength: 40mg per capsule/60ct/2.4g",125.69,125.69,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,NSI-189 Freebase,https://purerawz.co/product/nsi-189-freebase/?attribute_form=Liquid&attribute_strength=30ml%2F33mg+per+ml%2F1000mg,358830668,358830673,,,,"Form: Liquid, Strength: 30ml/33mg per ml/1000mg",62.29,62.29,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,NSI-189 Freebase,https://purerawz.co/product/nsi-189-freebase/?attribute_form=Powder&attribute_strength=1g,358830668,358830674,,,,"Form: Powder, Strength: 1g",52.46,52.46,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Nylon Weightlifting Belt,https://purerawz.co/product/nylon-weightlifting-belt/,358580920,,,LBELT2-1,Purerawz Merchandise,,18.01,18.01,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=5,WooCommerce Store API,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Oleoylethanolamide (OEA) 98% Powder,https://purerawz.co/product/oleoylethanolamide/?attribute_strength=10g,358807870,358808003,,,,Strength: 10g,72.13,72.13,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=13&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Oleoylethanolamide (OEA) 98% Powder,https://purerawz.co/product/oleoylethanolamide/?attribute_strength=5g,358807870,358808002,,,,Strength: 5g,37.71,37.71,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=13&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Operation Re:Comp (Ostarine + Cardarine),https://purerawz.co/?post_type=product&p=358695730&attribute_strength=1+x+Ostarine+MK-2866+Liquid+30ml%2F33mg+per+ml%2F1000mg+%2B+1+x+Cardarine+GW-501516+Liquid+30ml%2F33mg+per+ml+%2F1000mg,358695730,358935187,,,,Strength: 1 x Ostarine MK-2866 Liquid 30ml/33mg per ml/1000mg + 1 x Cardarine GW-501516 Liquid 30ml/33mg per ml /1000mg,142.19,142.19,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=15&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Orexin A,https://purerawz.co/product/orexin-a/?attribute_strength=5mg,358938910,358938913,,,,Strength: 5mg,95.62,95.62,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=7&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Orexin B,https://purerawz.co/product/orexin-b/?attribute_strength=1mg,359231566,359231567,,,,Strength: 1mg,159.61,159.61,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=3&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Orexin B,https://purerawz.co/product/orexin-b/?attribute_strength=5mg,359231566,359231568,,,,Strength: 5mg,262.08,262.08,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=3&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Orforglipron,https://purerawz.co/product/orforglipron/?attribute_form=Sublingual+Tablets&attribute_strength=12mg+per+tab%2F90ct%2F1080mg,359299854,359299855,,,,"Form: Sublingual Tablets, Strength: 12mg per tab/90ct/1080mg",380.48,380.48,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Orforglipron,https://purerawz.co/product/orforglipron/?attribute_form=Sublingual+Tablets&attribute_strength=6mg+per+tab%2F90ct%2F540mg,359299854,359299856,,,,"Form: Sublingual Tablets, Strength: 6mg per tab/90ct/540mg",200.98,200.98,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=1&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Orlistat,https://purerawz.co/product/orlistat/?attribute_form=Powder&attribute_strength=5g,358830678,358830682,,,,"Form: Powder, Strength: 5g",66.68,66.68,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Orlistat,https://purerawz.co/product/orlistat/?attribute_form=Tablets&attribute_strength=80mg+per+tablet%2F90ct%2F7.2g,358830678,358830683,,,,"Form: Tablets, Strength: 80mg per tablet/90ct/7.2g",103.83,103.83,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=10&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Oroxylin A,https://purerawz.co/product/oroxylin-a/?attribute_form=Powder&attribute_strength=15g,359246212,359246217,,,,"Form: Powder, Strength: 15g",27.79,27.79,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Oroxylin A,https://purerawz.co/product/oroxylin-a/?attribute_form=Tablets&attribute_strength=25mg+per+tablet%2F+180ct+%2F+4.5g,359246212,359246216,,,,"Form: Tablets, Strength: 25mg per tablet/ 180ct / 4.5g",14.48,14.48,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=2&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Capsules&attribute_strength=20mg%2F60ct%2F1.2g,358827403,358827456,,,,"Form: Capsules, Strength: 20mg/60ct/1.2g",127.78,127.78,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Injectables&attribute_strength=10ml%2F64mg+per+ml+%3D+640mg,358827403,358827455,,,,"Form: Injectables, Strength: 10ml/64mg per ml = 640mg",68.15,68.15,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Liquid&attribute_strength=15ml%2F17mg+per+ml%2F250mg,358827403,358827450,,,,"Form: Liquid, Strength: 15ml/17mg per ml/250mg",26.62,26.62,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Liquid&attribute_strength=30ml%2F33mg+per+ml%2F1000mg,358827403,358827451,,,,"Form: Liquid, Strength: 30ml/33mg per ml/1000mg",106.48,106.48,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Liquid&attribute_strength=30ml%2F67mg+per+ml%2F2000mg,358827403,358827452,,,,"Form: Liquid, Strength: 30ml/67mg per ml/2000mg",212.97,212.97,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Powder&attribute_strength=1g,358827403,358827454,,,,"Form: Powder, Strength: 1g",106.48,106.48,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Tablets&attribute_strength=15mg%2F35ct%2F525mg,358827403,358827457,,,,"Form: Tablets, Strength: 15mg/35ct/525mg",55.9,55.9,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Tablets&attribute_strength=15mg%2F70ct%2F1050mg,358827403,358827458,,,,"Form: Tablets, Strength: 15mg/70ct/1050mg",111.8,111.8,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866),https://purerawz.co/product/ostarine-mk-2866/?attribute_form=Transdermal+Liquid&attribute_strength=60ml%2F33mg+per+ml%2F2000mg,358827403,358827453,,,,"Form: Transdermal Liquid, Strength: 60ml/33mg per ml/2000mg",212.97,212.97,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=12&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866) + Cardarine (GW-501516) Stack,https://purerawz.co/?post_type=product&p=358840569&attribute_form=Capsules&attribute_strength=20mg%2F60ct%2F1.2g,358840569,358840572,,,,"Form: Capsules, Strength: 20mg/60ct/1.2g",113.1,113.1,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=8&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866) + Cardarine (GW-501516) Stack,https://purerawz.co/?post_type=product&p=358840569&attribute_form=Tablets&attribute_strength=20mg%2F27ct%2F540mg,358840569,358840574,,,,"Form: Tablets, Strength: 20mg/27ct/540mg",68.2,68.2,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=8&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
purerawz.co,Ostarine (MK-2866) + Cardarine (GW-501516) Stack,https://purerawz.co/?post_type=product&p=358840569&attribute_form=Tablets&attribute_strength=20mg%2F54ct%2F1080mg,358840569,358840573,,,,"Form: Tablets, Strength: 20mg/54ct/1080mg",101.15,101.15,USD,in_stock,no,1,,,false,https://purerawz.co/wp-json/wc/store/v1/products?per_page=100&page=8&type=variation,WooCommerce Store API variation,2026-07-28T20:43:44.412Z,high,Anonymous public Store API point-in-time capture. Binary stock and purchase limits are not sales or warehouse inventory.
